"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"559","Haverstock Hotel","154 Haverstock Hill, London, England, NW3 2AY, United Kingdom, 866-573-4235","Belsize Park",3.2,8.2,"Very Good",124,"3.5","130","2019-10-01","2019-10-02",2,0,445572,3.5,"51.548925,-0.162124","19","3",1,0,0,0,1,1,1,0,0
"560","Hazel Residence","30 Brighton Road, Purley, England, CR8 3AD, United Kingdom, 866-573-4235","Purley",NA,8.8,"Fabulous",34,"5","54","2019-10-01","2019-10-02",2,0,673367,3,"51.33683,-0.11927","7",NA,0,1,0,0,0,0,0,0,1
"561","Hazlitt's Hotel","6 Frith Street, Soho Square, London, England, W1D 3JA, United Kingdom, 866-573-4235","Soho",0.5,9.2,"Superb",264,"4.5","461","2019-10-01","2019-10-02",2,0,198718,4,"51.514296,-0.132005","30","3",0,1,0,1,1,1,1,0,0
"562","HC Hotel","18 Hampton Court Hotel, East Molesey, England, KT8 9BW, United Kingdom, 866-573-4235","Richmond-upon-Thames",NA,8,"Very Good",66,"3","55","2019-10-01","2019-10-02",2,0,783348608,NA,"51.40647,-0.3444","9",NA,1,1,0,0,0,1,0,0,1
"563","Heart Of Shoreditch Apartments","149-150 Shoreditch High Street, London, England, E1 6HU, United Kingdom, 866-573-4235","Shoreditch",2.5,NA,NA,NA,NA,"170","2019-10-01","2019-10-02",2,0,1174593056,4,"51.525639,-0.077895","2",NA,0,0,0,0,0,1,0,0,0
"564","Heatherbank Guesthouse","25-29 Woodside Park Road, London, England, N12 8RT, United Kingdom, 866-573-4235","London",NA,8.8,"Fabulous",36,"4.5","87","2019-10-01","2019-10-02",2,0,754670080,3,"51.61723,-0.17891","19",NA,0,0,0,0,0,1,1,0,1
"565","Heathrow / Windsor Marriott Hotel","Ditton Road, Langley, Slough, England, SL3 8PT, United Kingdom, 866-573-4235","Slough",18,8.4,"Very Good",311,"4","161","2019-10-01","2019-10-02",2,0,141229,4,"51.492939,-0.547953","382","5",1,1,1,1,1,1,1,1,1
"566","Heathrow Airport Apartments (Peymans)","4 Nobel Drive, Harlington, Hayes, England, UB3 5EY, United Kingdom, 866-573-4235","Harlington",13,5.6,"",26,"2.5","57","2019-10-01","2019-10-02",2,0,980903648,3.5,"51.48143,-0.43023","45",NA,0,0,0,0,0,0,0,0,1
"567","Heathrow Hostel","198, Kingsley Road, Hounslow, England, TW3 4AR, United Kingdom, 866-573-4235","Hounslow",10,4,"",46,"2","55","2019-10-01","2019-10-02",2,0,445335,1,"51.475559,-0.359694","8","1",0,1,0,0,0,1,0,1,1
"568","Heathrow Inn","140  Coldharbour Lane, Hayes, England, UB3 3HG, United Kingdom, 866-573-4235","Hayes",NA,5.2,"",86,"2","56","2019-10-01","2019-10-02",2,0,452211,2,"51.51213,-0.412374","19","2",1,1,0,0,0,1,0,0,1
"569","Heathrow Living Serviced Apartments by Ferndale","Poole Lane, Staines, England, TW19 7AN, United Kingdom, 866-573-4235","Staines",15,9,"Superb",11,NA,"105","2019-10-01","2019-10-02",2,0,731773632,4,"51.452814,-0.464065","7",NA,0,0,0,0,0,1,0,0,1
"570","Heathrow Lodge","556 Old Bath Road, Longford, West Drayton, England, UB7 0EF, United Kingdom, 866-573-4235","West Drayton",16,5.6,"",244,"2","33","2019-10-01","2019-10-02",2,0,450412,2,"51.479869,-0.491579","45","2",0,0,0,0,0,0,0,0,1
"571","Heathrow Place","Axis House, 242 Bath Road, Hayes, England, UB3 5AY, United Kingdom, 866-573-4235","Harlington",14,6,"Good",2,"4","125","2019-10-01","2019-10-02",2,0,1145796704,3.5,"51.4813,-0.446563","2",NA,0,0,0,0,0,1,0,0,1
"572","Heeton Concept Hotel-Luma Hammersmith","28-36 Glenthorne Road, London, England, W6 0LS, United Kingdom, 866-573-4235","Hammersmith",4.4,8.4,"Very Good",401,"4","123","2019-10-01","2019-10-02",2,0,680664,3,"51.49452,-0.228","89",NA,0,0,0,0,1,1,1,0,0
"573","Hellenic Hotel London by Saba","77-79 Shepherds Bush Road, London, England, W6 7LR, United Kingdom, 866-573-4235","West Kensington",4.1,7.2,"Good",150,"3","69","2019-10-01","2019-10-02",2,0,601788032,3,"51.49871,-0.22198","30",NA,0,0,0,0,0,1,0,0,0
"574","Hemel Guesthouse","10 St. Johns Road, Boxmoor, Hemel Hempstead, England, HP1 1JR, United Kingdom, 866-573-4235","Hemel Hempstead",NA,3.4,"",76,"1.5","61","2019-10-01","2019-10-02",2,0,436506,3,"51.744707,-0.476572","7","3",1,1,0,1,0,1,0,0,1
"575","Henley House Hotel","30 Barkston Gardens, Earls Court, Kensington, London, England, SW5 OEN, United Kingdom, 866-573-4235","Earl's Court",2.9,8.4,"Very Good",314,"4","172","2019-10-01","2019-10-02",2,0,286160,4,"51.492112,-0.191338","21","4",0,0,0,0,1,1,0,0,0
"576","Herne Hill Apartments","381A Milkwood Rd, London, England, SE24 0HA, United Kingdom, 866-573-4235","London",NA,6.6,"Good",3,NA,"155","2019-10-01","2019-10-02",2,0,1113271072,3.5,"51.453681,-0.101377","15",NA,0,0,0,0,0,1,1,0,0
"577","Hertford House Hotel","1 Fore Street, Hertford, England, SG14 1DA, United Kingdom, 866-573-4235","Hertford",NA,8,"Very Good",126,"3.5","88","2019-10-01","2019-10-02",2,0,598565,3,"51.796081,-0.077667","22","3",1,1,0,0,0,1,1,0,0
"578","Hertford Serviced Apartments (Peymans)","5-12 Mutiny Close, Hertford, England, SG13 7AS, United Kingdom, 866-573-4235","Hertford",NA,5,"",4,"1","176","2019-10-01","2019-10-02",2,0,776442784,4,"51.80313,-0.048349",NA,NA,0,0,0,0,0,0,0,0,1
"579","Heston Hyde Hotel","North Hyde Lane, Hounslow, England, TW5 0EP, United Kingdom, 866-573-4235","Heston",11,7.8,"Good",567,"3.5","77","2019-10-01","2019-10-02",2,0,456581,4.5,"51.48744,-0.381007","303","3",1,1,1,1,1,1,1,1,1
"580","HFS Studio Hyde Park L8","Flat 8, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.1,2,"",NA,NA,"71","2019-10-01","2019-10-02",2,0,968329760,3,"51.51552,-0.17458",NA,NA,0,0,0,0,0,0,0,0,1
"581","HFS Studio Next To Hydepark L10","Flat 10, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,NA,NA,NA,NA,"68","2019-10-01","2019-10-02",2,0,971656448,3,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"582","HFS Studio Next To Hydepark L11","Flat 11, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,5.4,"",3,NA,"66","2019-10-01","2019-10-02",2,0,971656352,3,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"583","HFS Studio Next To Hydepark L12","Flat 12, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.1,2,"",2,NA,"71","2019-10-01","2019-10-02",2,0,974993344,2.5,"51.51534,-0.17442",NA,NA,0,0,0,0,0,0,0,0,1
"584","HFS Studio Next To Hydepark L17","Flat 17, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,7,"Good",2,NA,"61","2019-10-01","2019-10-02",2,0,974985056,2.5,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"585","HFS Studio Next To Hydepark L18","Flat 18, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,3,"",2,NA,"70","2019-10-01","2019-10-02",2,0,979023232,3,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"586","HFS Studio Next To Hydepark L29","Flat 29, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,2,"",NA,NA,"70","2019-10-01","2019-10-02",2,0,979024800,2.5,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"587","Highclere Hotel","19 Kings Road, Ascot, England, SL5 9AD, United Kingdom, 866-573-4235","Ascot",NA,8.8,"Fabulous",50,"4.5","88","2019-10-01","2019-10-02",2,0,400899,3,"51.401589,-0.653696","10",NA,0,1,0,0,0,1,0,0,1
"588","Highlife Lexington Apartments","RAILWAY TERRACE, Slough, England, SL2 5FQ, United Kingdom, 866-573-4235","Slough",NA,NA,NA,NA,NA,"192","2019-10-01","2019-10-02",2,0,1014179936,4,"51.5125,-0.59058",NA,NA,0,0,0,0,0,0,0,0,1
"589","Hillspring Lodge","233 Willesden Lane, London, England, NW2 5RE, United Kingdom, 866-573-4235","Brent",4.8,8,"Very Good",327,"4","16","2019-10-01","2019-10-02",2,0,341167,2,"51.546663,-0.218817","71","5",1,1,0,0,0,1,1,1,1
"590","Hilton Cobham","Seven Hills Road South, Cobham, England, KT11 1EW, United Kingdom, 866-573-4235","Cobham",NA,7.4,"Good",224,"3.5","128","2019-10-01","2019-10-02",2,0,236652,4,"51.333896,-0.438183","158","3",1,1,0,1,1,1,1,1,1
"591","Hilton Garden Inn London Heathrow Airport","Eastern Perimeter Rd, Hatton Cross, Heathrow, Hounslow, England, TW6 2SQ, United Kingdom, 866-573-4235","Hounslow",13,8.4,"Very Good",2237,"4","99","2019-10-01","2019-10-02",2,0,228148,4,"51.468289,-0.419995","364","7",1,1,1,1,1,1,1,0,1
"592","Hilton Garden Inn London Heathrow Terminal 2","Heathrow T2, Hounslow, England, TW6 1AH, United Kingdom, 866-573-4235","Hounslow",14,9,"Superb",124,"4.5","171","2019-10-01","2019-10-02",2,0,1059824800,3.5,"51.470118,-0.453582","369","14",1,1,1,1,1,1,1,0,0
"593","Hilton London Angel Islington","53 Upper Street, London, England, N1 0UY, United Kingdom, 866-573-4235","Angel",2.2,8.6,"Fabulous",502,"4","265","2019-10-01","2019-10-02",2,0,191798,4,"51.535218,-0.104307","188","4",1,1,0,0,1,1,1,0,1
"594","Hilton London Bankside","2-8 Great Suffolk Street, London, England, SE1 0UG, United Kingdom, 866-573-4235","London",1.2,9.4,"Exceptional",879,"4.5","361","2019-10-01","2019-10-02",2,0,540178,5,"51.505631,-0.100984","292","7",1,1,1,1,1,1,1,1,1
"595","Hilton London Canary Wharf","South Quay, Marsh Wall, London, England, E14 9SH, United Kingdom, 866-573-4235","Canary Wharf",4.7,9.2,"Superb",643,"4.5","398","2019-10-01","2019-10-02",2,0,234575,4,"51.501184,-0.019923","282","14",1,1,0,1,1,1,1,0,1
"596","Hilton London Croydon","101 Waddon Way, Croydon, England, CR9 4HH, United Kingdom, 866-573-4235","Croydon",10,7.2,"Good",375,"3.5","112","2019-10-01","2019-10-02",2,0,182608,4,"51.358124,-0.114973","168","4",1,1,1,1,1,1,0,0,1
"597","Hilton London Euston","17-18 Upper Woburn Place, London, England, WC1H 0HT, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.3,8,"Very Good",336,"3.5","250","2019-10-01","2019-10-02",2,0,124023,4,"51.526608,-0.129969","167","6",1,1,1,1,1,1,1,0,0
"598","Hilton London Gatwick Airport","South Terminal Gatwick Airport, Gatwick, England, RH6 0LL, United Kingdom, 866-573-4235","Gatwick",NA,7.6,"Good",2881,"3.5","159","2019-10-01","2019-10-02",2,0,235096,4,"51.15668,-0.15713","821","4",1,1,0,1,1,1,1,0,0
"599","Hilton London Heathrow Airport Hotel","Terminal 4 Heathrow Airport, Hounslow, England, TW6 3AF, United Kingdom, 866-573-4235","Hounslow",14,8.8,"Fabulous",1058,"4","173","2019-10-01","2019-10-02",2,0,235097,4,"51.45885,-0.44127","398","5",1,1,1,1,1,1,1,1,1
"600","Hilton London Heathrow Airport Terminal 5","Poyle Road, Colnbrook, Slough, England, SL3 0FF, United Kingdom, 866-573-4235","Slough",17,8.2,"Very Good",302,"4","177","2019-10-01","2019-10-02",2,0,386590,4,"51.477494,-0.515856","350","4",1,1,1,1,1,1,1,0,1
"601","Hilton London Hyde Park","129 Bayswater Road, Hyde Park, London, England, W2 4RJ, United Kingdom, 866-573-4235","Paddington",2.6,8.4,"Very Good",281,"4","230","2019-10-01","2019-10-02",2,0,192224,4,"51.510226,-0.187564","136","7",1,1,0,1,1,1,1,0,0
"602","Hilton London Kensington","179-199 Holland Park Avenue, London, England, W11 4UL, United Kingdom, 866-573-4235","Holland Park",3.7,7.6,"Good",900,"3.5","180","2019-10-01","2019-10-02",2,0,163527,4,"51.50509,-0.214523","601","7",1,1,1,1,1,1,1,0,1
"603","Hilton London Metropole","225 Edgware Road, London, England, W2 1JU, United Kingdom, 866-573-4235","Paddington",2,7.4,"Good",1736,"3.5","177","2019-10-01","2019-10-02",2,0,170309,4,"51.51938,-0.16932","1","24",1,1,0,1,1,1,1,1,1
"604","Hilton London Paddington","146 Praed Street, Paddington, London, England, W2 1EE, United Kingdom, 866-573-4235","Paddington",2.1,8,"Very Good",976,"4","270","2019-10-01","2019-10-02",2,0,189771,4,"51.515572,-0.175681","419","6",1,1,1,1,1,1,1,0,0
"605","Hilton London Syon Park","Park Road, Brentford, England, TW8 8JF, United Kingdom, 866-573-4235","Brentford",8.3,8.8,"Fabulous",160,"4","171","2019-10-01","2019-10-02",2,0,362394,4,"51.479362,-0.315471","137","3",1,1,1,1,1,1,1,1,1
"606","Hilton London Tower Bridge","5 More London Place, Tooley Street, London, England, SE1 2BY, United Kingdom, 866-573-4235","South Bank",2,9,"Superb",398,"4.5","349","2019-10-01","2019-10-02",2,0,247121,4,"51.504474,-0.082723","248","12",1,1,1,1,1,1,0,0,0
"607","Hilton London Wembley","Lakeside Way, Wembley, England, HA9 0BU, United Kingdom, 866-573-4235","Wembley Park",7.5,8.8,"Fabulous",789,"4.5","146","2019-10-01","2019-10-02",2,0,403798,4,"51.557686,-0.283177","361","9",1,1,1,1,1,1,1,1,1
"608","Holden Court","109 Falling Ln, West Drayton, England, UB7 8AG, United Kingdom, 866-573-4235","West Drayton",NA,NA,NA,NA,NA,"128","2019-10-01","2019-10-02",2,0,1031182976,3.5,"51.517474,-0.463829","3","3",0,0,0,0,0,1,0,0,0
"609","Holiday Inn Brentford Lock","Commerce Road, Brentford, England, TW8 8GA, United Kingdom, 866-573-4235","Brentford",8.1,8.8,"Fabulous",178,"4","145","2019-10-01","2019-10-02",2,0,264330,4,"51.482569,-0.312719","133","5",1,1,1,1,1,1,1,0,1
"610","Holiday Inn Express Harlow","Crown Gate, Harlow, England, CM20 1NB, United Kingdom, 866-573-4235","Harlow",NA,8.2,"Very Good",233,"3.5","87","2019-10-01","2019-10-02",2,0,417780,3,"51.769148,0.09694","122","4",1,1,1,1,1,1,0,0,1
"611","Holiday Inn Express Hemel Hempstead","Stationers Place, Apsley Lock, Hemel Hempstead, England, HP3 9RH, United Kingdom, 866-573-4235","Hemel Hempstead",NA,8.6,"Fabulous",337,"4","109","2019-10-01","2019-10-02",2,0,264289,3,"51.733211,-0.461814","116","5",1,1,0,1,1,1,1,0,1
"612","Holiday Inn Express London-Epsom Downs","Langley Vale Road, Epsom, England, KT18 5LG, United Kingdom, 866-573-4235","Epsom",NA,9,"Superb",175,"4","97","2019-10-01","2019-10-02",2,0,274685,3.5,"51.31261,-0.25883","120","3",0,1,0,1,1,1,0,0,1
"613","Holiday Inn Express London-Watford Junction","19 Bridle Path, Watford, England, WD17 1UE, United Kingdom, 866-573-4235","Watford",NA,8.6,"Fabulous",427,"4","152","2019-10-01","2019-10-02",2,0,279059,3,"51.664359,-0.397885","98","7",1,1,0,1,1,1,1,0,1
"614","Holiday Inn Express London - Croydon","1 Priddys Yard Off Frith Rd, Croydon, England, CR0 1TS, United Kingdom, 866-573-4235","Croydon",9.3,7.2,"Good",404,"3.5","102","2019-10-01","2019-10-02",2,0,222178,3,"51.37408,-0.101869","156","10",0,1,1,1,1,1,1,0,0
"615","Holiday Inn Express London - Dartford","University Way, Dartford, England, DA1 5PA, United Kingdom, 866-573-4235","Dartford",NA,8.4,"Very Good",352,"4","80","2019-10-01","2019-10-02",2,0,151401,3,"51.454846,0.239805","126","4",1,1,0,1,1,1,1,0,1
"616","Holiday Inn Express London - Ealing","67-75 The Broadway, Ealing, London, England, W13 9BP, United Kingdom, 866-573-4235","West Ealing",8.5,9.2,"Superb",284,"4.5","101","2019-10-01","2019-10-02",2,0,396100512,3,"51.510067,-0.324786","80","5",0,0,0,1,1,1,1,0,1
"617","Holiday Inn Express London - Earl's Court","295 North End Road, London, England, W14 9NS, United Kingdom, 866-573-4235","West Kensington",3.5,8.2,"Very Good",734,"4","142","2019-10-01","2019-10-02",2,0,264885,3,"51.486271,-0.202928","150","5",0,1,0,1,1,1,0,0,1
"618","Holiday Inn Express London - Golders Green (A406)","58 Regents Park Road, London, England, N3 3JN, United Kingdom, 866-573-4235","London",NA,8,"Very Good",262,"3.5","89","2019-10-01","2019-10-02",2,0,264709,3,"51.590677,-0.199753","83","4",1,1,0,1,1,1,0,0,1
"619","Holiday Inn Express London - Greenwich","85 Bugsbys Way, Greenwich, London, England, SE10 0GD, United Kingdom, 866-573-4235","London",6.1,8.4,"Very Good",511,"4","229","2019-10-01","2019-10-02",2,0,169398,3.5,"51.492127,0.011088","162","8",1,1,0,1,1,1,1,0,1
"620","Holiday Inn Express London - Limehouse","469-475 The Highway, Limehouse, London, England, E1W 3HN, United Kingdom, 866-573-4235","Limehouse",3.6,8,"Very Good",653,"4","161","2019-10-01","2019-10-02",2,0,217292,3,"51.510392,-0.043431","150","7",0,1,0,1,1,1,1,0,1
"621","Holiday Inn Express London - Newbury Park","713 Eastern Avenue, Ilford, England, IG2 7RH, United Kingdom, 866-573-4235","Ilford",NA,8,"Very Good",159,"4","97","2019-10-01","2019-10-02",2,0,266514,3,"51.574087,0.086044","126","6",1,1,0,1,1,1,1,0,1
"622","Holiday Inn Express London - Park Royal","Victoria Road North Acton, London, England, W3 6UP, United Kingdom, 866-573-4235","North Acton",5.8,8.6,"Fabulous",311,"4","138","2019-10-01","2019-10-02",2,0,215422,3,"51.522963,-0.259856","108","4",1,1,0,1,1,1,1,0,1
"623","Holiday Inn Express London - Southwark","103-109 Southwark Street, Snow House/103-109, London, England, SE1 0JQ, United Kingdom, 866-573-4235","London",1.1,8.2,"Very Good",662,"4","235","2019-10-01","2019-10-02",2,0,185761,3,"51.50606,-0.102419","147","6",0,1,0,1,1,1,0,0,1
"624","Holiday Inn Express London - Stratford","196 High Street, London, England, E15 2NE, United Kingdom, 866-573-4235","Stratford",5.7,8.6,"Fabulous",710,"4","122","2019-10-01","2019-10-02",2,0,206820,3,"51.536346,-0.00434","153","6",0,1,0,0,0,1,0,0,1
"625","Holiday Inn Express London - Swiss Cottage","152-156 Finchley Road, London, England, NW3 5HS, United Kingdom, 866-573-4235","Hampstead",3.6,8.2,"Very Good",300,"4","146","2019-10-01","2019-10-02",2,0,264250,3,"51.548431,-0.180861","79","6",0,1,0,1,1,1,0,0,1
"626","Holiday Inn Express London - Vauxhall Nine Elms","87 South Lambeth Road, Vauxhall, London, England, SW8 1RN, United Kingdom, 866-573-4235","Vauxhall",1.9,8.4,"Very Good",307,"4","237","2019-10-01","2019-10-02",2,0,169009,3.5,"51.480452,-0.124452","132","5",0,0,0,1,1,1,0,0,1
"627","Holiday Inn Express London - Wimbledon South","200 High Street, Colliers Wood, London, England, SW192BH, United Kingdom, 866-573-4235","Collier's Wood",6.6,7.8,"Good",189,"3.5","105","2019-10-01","2019-10-02",2,0,153012,3,"51.417451,-0.178964","156","3",1,1,0,1,1,1,1,0,1
"628","Holiday Inn Express London Chingford","5 Walthamstow Avenue, Chingford, London, England, E4 8ST, United Kingdom, 866-573-4235","London",NA,8.6,"Fabulous",222,"4","97","2019-10-01","2019-10-02",2,0,211323,3,"51.602792,-0.018716","102","4",0,1,0,1,1,1,1,0,1
"629","Holiday Inn Express London City","275 Old Street, London, England, EC1V 9LN, United Kingdom, 866-573-4235","Old Street",2.3,8,"Very Good",1242,"3.5","210","2019-10-01","2019-10-02",2,0,151409,3,"51.526622,-0.083084","224","5",0,1,0,1,1,1,1,0,1
"630","Holiday Inn Express London Hammersmith","124 King Street, Hammersmith, London, England, W6 0QU, United Kingdom, 866-573-4235","Hammersmith",4.6,8.8,"Fabulous",476,"4","155","2019-10-01","2019-10-02",2,0,196716,3,"51.492593,-0.231483","135","4",1,1,0,0,1,1,1,1,0
"631","Holiday Inn Express London Heathrow T4","Terminal 4, 1 Swindon Road, London Heather, Hounslow, England, TW6 3FJ, United Kingdom, 866-573-4235","Hounslow",14,9,"Superb",1007,"4.5","77","2019-10-01","2019-10-02",2,0,715754848,3.5,"51.4592,-0.443095","457","8",1,1,0,1,1,1,1,0,1
"632","Holiday Inn Express London Heathrow T5","London Road, Slough, England, SL3 8QB, United Kingdom, 866-573-4235","Slough",18,7.8,"Good",517,"3.5","80","2019-10-01","2019-10-02",2,0,362352,3,"51.489186,-0.535993","300","5",1,1,1,1,1,1,1,0,1
"633","Holiday Inn Express London Victoria","106-110 Belgrave Road, London, England, SW1V 2BJ, United Kingdom, 866-573-4235","Victoria",1.3,7.4,"Good",147,"3.5","261","2019-10-01","2019-10-02",2,0,151411,3,"51.489839,-0.137096","52","7",0,1,0,1,0,1,1,0,0
"634","Holiday Inn Express London Wandsworth","Smugglers Way, Wandsworth, London, England, SW18 1EG, United Kingdom, 866-573-4235","Hammersmith and Fulham",4.1,8.8,"Fabulous",374,"4","130","2019-10-01","2019-10-02",2,0,274072,3,"51.462443,-0.189392","148","7",0,1,0,1,1,1,1,0,1
"635","Holiday Inn Express Slough","Mill Street, Slough, England, SL2 5DD, United Kingdom, 866-573-4235","Slough",NA,7.6,"Good",520,"3.5","102","2019-10-01","2019-10-02",2,0,266456,3,"51.512719,-0.589917","142","8",1,1,0,1,1,1,1,0,1
"636","Holiday Inn Express Windsor","71 Alma Road, Windsor, England, SL4 3HD, United Kingdom, 866-573-4235","Windsor",NA,8.8,"Fabulous",234,"4","121","2019-10-01","2019-10-02",2,0,413361,3,"51.477236,-0.616724","58","5",0,1,0,1,1,1,1,0,1
"637","Holiday Inn London-Bexley","Southwold Road, Black Prince Interchange, Bexley, England, DA5 1ND, United Kingdom, 866-573-4235","Bexley",NA,8,"Very Good",87,"4","93","2019-10-01","2019-10-02",2,0,138750,4,"51.446665,0.153455","107","3",1,1,1,1,1,1,1,0,1
"638","Holiday Inn London-Bloomsbury Hotel","Coram Street, Russell Square, London, England, WC1N 1HT, United Kingdom, 866-573-4235","Bloomsbury",1.2,8,"Very Good",518,"4","229","2019-10-01","2019-10-02",2,0,279114,3.5,"51.524114,-0.125071","316","6",1,1,0,1,1,1,1,0,0
"639","Holiday Inn London-Gatwick Airport","Povey Cross Road, Horley, England, RH6 0BA, United Kingdom, 866-573-4235","Horley",NA,8,"Very Good",513,"4","109","2019-10-01","2019-10-02",2,0,138693,3,"51.168,-0.17911","216","5",1,1,0,1,1,1,1,0,1
"640","Holiday Inn London-Kensington Forum","97 Cromwell Road, London, England, SW7 4DN, United Kingdom, 866-573-4235","South Kensington",2.6,8,"Very Good",1446,"3.5","158","2019-10-01","2019-10-02",2,0,106277,4,"51.493664,-0.184783","906","27",1,1,1,1,1,1,1,0,1
"641","Holiday Inn London - Heathrow Ariel","118 Bath Road, Hayes, England, UB3 5AJ, United Kingdom, 866-573-4235","Harlington",13,7.6,"Good",678,"3.5","96","2019-10-01","2019-10-02",2,0,266513,3,"51.4807,-0.433739","184","3",1,1,0,1,1,1,1,0,1
"642","Holiday Inn London - Heathrow Bath Road","276 Bath Road, West Drayton, England, UB7 0DQ, United Kingdom, 866-573-4235","West Drayton",15,9.2,"Superb",177,"4.5","109","2019-10-01","2019-10-02",2,0,824281504,4,"51.481249,-0.461576","433","6",1,0,1,1,1,1,1,0,1
"643","Holiday Inn London - Heathrow T5","Old Bath Road, Colnbrook, Slough, England, SL3 0PH, United Kingdom, 866-573-4235","Slough",17,8.6,"Fabulous",327,"4.5","100","2019-10-01","2019-10-02",2,0,235650,4,"51.479716,-0.513094","119","3",1,1,1,1,1,1,1,0,1
