"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"283","Eurotraveller Hotel Premier Tower Bridge","194 - 202 Old Kent Road, London, England, SE1 5TY, United Kingdom, 866-573-4235","Bermondsey",2.4,7.4,"Good",282,"3.5","90","2019-10-25","2019-10-26",2,0,260409,3,"51.490318,-0.080599","53",NA,1,1,0,1,1,1,0,0,0
"284","Euston Square Hotel","152-156 North Gower Street, London, England, NW1 2LU, United Kingdom, 866-573-4235","Euston",1.3,7.2,"Good",792,"3","274","2019-10-25","2019-10-26",2,0,179290,3,"51.525864,-0.136264","74","5",1,1,0,0,1,1,1,0,0
"285","Excel Apartments Bloomsbury 2","4 Heron House, London, England, WC1V 7QH, United Kingdom, 866-573-4235","The City of London",NA,6.4,"Good",19,NA,"173","2019-10-25","2019-10-26",2,0,743604160,4,"51.51786,-0.11317","2","11",0,0,0,0,0,0,0,0,1
"286","Excel Apartments Old Street","61 Banner Street, London, England, EC1Y 8PZ, United Kingdom, 866-573-4235","Islington",1.9,7,"Good",26,NA,"205","2019-10-25","2019-10-26",2,0,775169568,3.5,"51.52373,-0.09325","2","11",0,0,0,0,0,0,0,0,1
"287","Excel Apartments St.Paul's","5 New Bridge Street, London, England, EC4V 6AB, United Kingdom, 866-573-4235","Temple",1.1,6.2,"Good",16,"2.5","314","2019-10-25","2019-10-26",2,0,775135872,3.5,"51.5137,-0.10457",NA,NA,0,0,0,0,0,0,0,0,1
"288","Family Studio Opposite Natural History Museum","Rear Basement Flat, 6 Queensberry place, London, England, SW7 2EA, United Kingdom, 866-573-4235","South Kensington",2.3,5,"",2,NA,"483","2019-10-25","2019-10-26",2,0,1011011712,3.5,"51.49482,-0.17783",NA,NA,0,0,0,0,0,0,0,0,1
"289","Fine Touch Apartments","3A Toynbee Street, London, England, E1 7NE, United Kingdom, 866-573-4235","Spitalfields",2.4,4.6,"",29,NA,"158","2019-10-25","2019-10-26",2,0,532897,2,"51.517417,-0.074319",NA,NA,0,0,0,0,0,0,0,0,1
"290","Finsbury Serviced Apartments","13 Goodwin Street, Finsbury Park, London, England, N4 3HT, United Kingdom, 866-573-4235","Islington",4,8.6,"Fabulous",161,"4.5","141","2019-10-25","2019-10-26",2,0,429899,4,"51.564249,-0.108029","6","3",0,0,0,0,0,1,0,0,0
"291","Flat1 Camden Road","252 Camden Road, London, England, NW1 9HE, United Kingdom, 866-573-4235","Camden Town",2.8,NA,NA,NA,NA,"92","2019-10-25","2019-10-26",2,0,866087104,3.5,"51.5474,-0.13072",NA,NA,0,0,0,0,0,0,0,0,1
"292","Flemings Mayfair","7-12 Half Moon Street, Mayfair, London, England, W1J 7BH, United Kingdom, 866-573-4235","Mayfair",0.8,8.6,"Fabulous",244,"4.5","350","2019-10-25","2019-10-26",2,0,116002,5,"51.506359,-0.145349","129","4",1,1,1,0,1,1,1,0,1
"293","Four Seasons Hotel London at Park Lane","Hamilton Place, Park Lane, London, England, W1J 7DR, United Kingdom, 866-573-4235","Mayfair",NA,9.6,"Exceptional",77,"5","1","2019-10-25","2019-10-26",2,0,115066,5,"51.5041,-0.150056","193","10",1,1,1,1,1,1,1,0,1
"294","Four Seasons Hotel London at Ten Trinity Square","10 Trinity Square, London, England, EC3N 4AJ, United Kingdom, 866-573-4235","The City of London",2.2,9.6,"Exceptional",118,"5","2","2019-10-25","2019-10-26",2,0,624374,5,"51.51014,-0.07789","100","3",1,1,1,1,1,1,1,1,1
"295","Fox and Grapes","9 Camp Road, Wimbledon Common, London, England, SW19 4UN, United Kingdom, 866-573-4235","London",7.1,8.8,"Fabulous",72,"4.5","127","2019-10-25","2019-10-26",2,0,383628,4,"51.42638,-0.2299","3","2",1,1,0,0,1,1,0,0,1
"296","Fraser Suites Queens Gate","39B Queens Gate Gardens, London, England, SW7 5RR, United Kingdom, 866-573-4235","South Kensington",2.4,8.8,"Fabulous",392,"4","322","2019-10-25","2019-10-26",2,0,230956,4,"51.495314,-0.18101","105","7",0,1,1,1,1,1,1,0,0
"297","Fresh 2 Bedroom Flat in Victoria - Zone 1","36 Lupus Street, London, England, SW1V 3EB, United Kingdom, 866-573-4235","Victoria",1.4,7.8,"Good",7,NA,"196","2019-10-25","2019-10-26",2,0,687810976,3.5,"51.48842,-0.1376",NA,NA,0,0,0,0,0,0,0,0,1
"298","Garden Court Hotel","30-31 Kensington Gardens Square, London, England, W2 4BG, United Kingdom, 866-573-4235","Paddington",2.7,8,"Very Good",220,"3.5","151","2019-10-25","2019-10-26",2,0,444399,3,"51.514373,-0.1907","40","6",0,0,0,1,0,1,0,0,0
"299","Garden View Hotel","29-31 Nevern Square, London, England, SW5 9PE, United Kingdom, 866-573-4235","Earl's Court",3.2,7,"Good",1587,"3.5","117","2019-10-25","2019-10-26",2,0,193079,3,"51.491566,-0.19711","61",NA,0,0,0,0,0,1,0,0,0
"300","Generator London","37 Tavistock Place, Russel Square, London, England, WC1H 9SE, United Kingdom, 866-573-4235","Bloomsbury",1.3,7.2,"Good",865,"3.5","123","2019-10-25","2019-10-26",2,0,259199,2,"51.525884,-0.124681","214","6",1,1,1,0,0,1,1,0,0
"301","Georgian House Hotel","35 - 39 St George's Drive, London, England, SW1V 4DG, United Kingdom, 866-573-4235","Victoria",1.3,8.4,"Very Good",799,"4","250","2019-10-25","2019-10-26",2,0,286134,4,"51.49075,-0.143732","59","6",0,1,0,0,0,1,0,0,0
"302","Gladstone park gardens","58 Gladstone Park Gardens, London, England, NW2 6JX, United Kingdom, 866-573-4235","Cricklewood",5.7,NA,NA,NA,NA,"68","2019-10-25","2019-10-26",2,0,1207435328,3,"51.562282,-0.226208","3",NA,0,0,0,0,0,1,0,0,0
"303","Glendale Hyde Park Hotel","8 Devonshire Terrace, Paddington, London, England, W2 3DN, United Kingdom, 866-573-4235","Paddington",2.3,5.6,"",66,"2.5","249","2019-10-25","2019-10-26",2,0,286137,3,"51.513935,-0.18021","22","6",0,0,0,0,0,1,0,0,0
"304","Global Lodge Hotel","109A Kingsland High Street, Dalston, London, England, E8 2PB, United Kingdom, 866-573-4235","London",3.7,8,"Very Good",60,"4","91","2019-10-25","2019-10-26",2,0,690011,3,"51.54969,-0.07549","16","2",0,0,0,0,0,1,0,0,1
"305","Golden By Saba","43 Shepherds Bush, London, England, W6 7LU, United Kingdom, 866-573-4235","Hammersmith",4.1,6.6,"Good",21,"1","75","2019-10-25","2019-10-26",2,0,1052215712,4,"51.500826,-0.221873","17",NA,0,0,0,0,0,1,1,0,0
"306","Golden Star Hotel","75 Warwick Way, Victoria, London, England, SW1V 1QR, United Kingdom, 866-573-4235","Victoria",1.3,3.2,"",688,"1.5","81","2019-10-25","2019-10-26",2,0,576119,2.5,"51.49153,-0.142365","15",NA,0,0,0,0,0,1,0,0,0
"307","Good Hotel London","Royal Victoria Dock, Western Gateway, Royal Docks, London, England, E16 1FA, United Kingdom, 866-573-4235","Docklands",6.3,8.2,"Very Good",769,"4","294","2019-10-25","2019-10-26",2,0,522619328,4,"51.507811,0.019538","148","3",1,1,0,1,1,1,1,0,0
"308","Goodenough College","London House -  Mecklenburgh Square, London, England, WC1N 2AD, United Kingdom, 866-573-4235","Bloomsbury",1.2,8.2,"Very Good",150,"4","152","2019-10-25","2019-10-26",2,0,712835296,4,"51.52406,-0.11776","100",NA,1,1,0,1,0,1,1,0,0
"309","Goodwood Hotel","38-40 Tavistock Place, London, England, WC1H 9RE, United Kingdom, 866-573-4235","Bloomsbury",1.2,4.2,"",504,"1.5","86","2019-10-25","2019-10-26",2,0,541941,2.5,"51.525535,-0.125919","27",NA,0,0,0,0,0,1,0,0,0
"310","Gosfield House Hotel","1A Gosfield St, Fitzrovia, London, England, W1W 6HA, United Kingdom, 866-573-4235","Fitzrovia",NA,7.4,"Good",84,"3","97","2019-10-25","2019-10-26",2,0,883837056,2.5,"51.51922,-0.14153","5",NA,0,0,0,0,0,1,0,0,0
"311","Gower Hotel","129 Sussex Gardens, Hyde Park/Paddington, London, England, W2 2RX, United Kingdom, 866-573-4235","Paddington",2,7.8,"Good",206,"3","177","2019-10-25","2019-10-26",2,0,606013,3,"51.515234,-0.172195","20",NA,0,0,0,0,0,0,0,0,0
"312","Gower House Hotel","57 Gower Street, London, England, WC1E 6HJ, United Kingdom, 866-573-4235","Fitzrovia",NA,7.6,"Good",29,"3.5","285","2019-10-25","2019-10-26",2,0,143733120,3.5,"51.521579,-0.131895","15",NA,0,0,0,0,1,1,0,0,0
"313","Grand Junction Arms","Acton Lane, Canal Bridge, Park Royal, London, England, NW10 7AD, United Kingdom, 866-573-4235","Park Royal",6,8,"Very Good",9,"4","122","2019-10-25","2019-10-26",2,0,552241,3,"51.534362,-0.260319","5",NA,1,1,0,1,0,1,0,0,1
"314","Grand Plaza Serviced Apartments","42 Princes Square, Bayswater, London, England, W2 4AD, United Kingdom, 866-573-4235","Paddington",2.7,7.8,"Good",314,"3.5","165","2019-10-25","2019-10-26",2,0,211540,4,"51.513347,-0.190862","198","6",1,0,0,0,0,1,1,0,1
"315","Grand Royale London Hyde Park","1-9 Inverness Terrace, London, England, W2 3JP, United Kingdom, 866-573-4235","Paddington",2.5,7.4,"Good",753,"4","246","2019-10-25","2019-10-26",2,0,238094,4,"51.511055,-0.186078","189","9",1,1,0,1,1,1,1,0,0
"316","Grange Beauchamp","24-27 Bedford Place, London, England, WC1B 5JH, United Kingdom, 866-573-4235","Bloomsbury",0.9,8.2,"Very Good",168,"4","163","2019-10-25","2019-10-26",2,0,264877,4,"51.520519,-0.124618","47","5",1,1,0,1,1,1,1,0,0
"317","Grange Buckingham","39-40 Bedford Place, London, England, WC1B 5JT, United Kingdom, 866-573-4235","Bloomsbury",0.9,8.2,"Very Good",85,"4","176","2019-10-25","2019-10-26",2,0,239269,4,"51.51973,-0.123698","17","3",0,1,1,0,0,1,1,0,1
"318","Grange Clarendon","34-37 Bedford Place, London, England, WC1B 5JR, United Kingdom, 866-573-4235","Bloomsbury",0.9,7.8,"Good",118,"3.5","151","2019-10-25","2019-10-26",2,0,239198,4,"51.519904,-0.123929","51","5",1,1,1,1,0,1,1,0,0
"319","Grange Fitzrovia","20-28 Bolsover Street, London, England, W1W 5NB, United Kingdom, 866-573-4235","Fitzrovia",1.2,7.6,"Good",130,"3.5","151","2019-10-25","2019-10-26",2,0,153419,4,"51.521723,-0.142777","86","4",1,1,0,1,0,1,1,0,0
"320","Grange Lancaster","4-6 Bedford Place, London, England, WC1B 5JD, United Kingdom, 866-573-4235","Bloomsbury",0.9,7.8,"Good",144,"3.5","113","2019-10-25","2019-10-26",2,0,239199,3,"51.519961,-0.12394","36","5",0,0,1,0,0,1,1,0,0
"321","Grange Langham Court","31-35 Langham Street, London, England, W1W 6BU, United Kingdom, 866-573-4235","Fitzrovia",NA,7.4,"Good",119,"3.5","176","2019-10-25","2019-10-26",2,0,170718,4,"51.519089,-0.141242","56","4",1,1,0,1,0,1,1,0,0
"322","Grange Lodge Hotel","48/50 Grange Road, London, England, W5 5BX, United Kingdom, 866-573-4235","London",7.5,8.6,"Fabulous",27,"4","100","2019-10-25","2019-10-26",2,0,45235008,2.5,"51.509564,-0.302238","14",NA,1,0,0,0,0,0,1,0,1
"323","Grange Portland","31-32 Bedford Place, London, England, WC1B 5JH, United Kingdom, 866-573-4235","Bloomsbury",0.9,7.2,"Good",22,"4","176","2019-10-25","2019-10-26",2,0,239844,4,"51.520138,-0.124221","18","5",0,0,0,1,0,1,1,0,1
"324","Grange Strathmore","41 Queens Gate Gardens, London, England, SW7 5NB, United Kingdom, 866-573-4235","South Kensington",2.4,7.6,"Good",95,"3.5","163","2019-10-25","2019-10-26",2,0,152984,4,"51.49604,-0.181524","77","5",1,1,0,1,0,1,1,0,0
"325","Grange White Hall Hotel","2-5 Montague Street, London, England, WCI 5BU, United Kingdom, 866-573-4235","Bloomsbury",0.9,7.6,"Good",132,"3.5","151","2019-10-25","2019-10-26",2,0,153055,4,"51.520047,-0.125757","58","4",1,1,1,1,0,1,1,0,1
"326","Great Cumberland Place","20 Great Cumberland Place, London, England, W1H 7DL, United Kingdom, 866-573-4235","City of Westminster",1.4,7,"Good",986,"3.5","200","2019-10-25","2019-10-26",2,0,114408,4.5,"51.513636,-0.159044","119","6",0,0,0,0,1,1,1,0,1
"327","Grenville Hotel","4 Guilford Street, Russell Square, London, England, WC1N 1DR, United Kingdom, 866-573-4235","Bloomsbury",1.3,5.4,"",100,"1.5","100","2019-10-25","2019-10-26",2,0,286147,2,"51.52424,-0.116381","17","5",0,0,0,0,0,1,0,0,0
"328","Gresham Hotel","116 Sussex Gardens, Hyde Park, London, England, W2 1UA, United Kingdom, 866-573-4235","Paddington",2,7.4,"Good",180,"3","143","2019-10-25","2019-10-26",2,0,237040,2.5,"51.51585,-0.171849","57","4",0,0,0,0,0,1,1,0,1
"329","Grove Hotel","59-61 Carlton Grove, London, England, SE15 2UD, United Kingdom, 866-573-4235","Peckham",3.6,6.4,"Good",43,"2.5","80","2019-10-25","2019-10-26",2,0,485394,3,"51.474931,-0.061155","14",NA,0,0,0,0,0,1,0,0,0
"330","Guilford House Hotel","6 Guilford Street, Russel Square, London, England, WC1N 1DR, United Kingdom, 866-573-4235","Bloomsbury",1.3,5.4,"",117,"2","131","2019-10-25","2019-10-26",2,0,286152,2,"51.524215,-0.116531","14","2",0,0,0,0,0,1,0,0,0
"331","h Club London","24 Endell Street, London, England, WC2H 9HQ, United Kingdom, 866-573-4235","Covent Garden",0.5,9.6,"Exceptional",274,"4.5","420","2019-10-25","2019-10-26",2,0,647659,4,"51.51483,-0.12459","15","1",1,1,1,1,1,1,1,1,0
"332","H10 London Waterloo","284 to 302 Waterloo Road, London, England, SE1 8RQ, United Kingdom, 866-573-4235","Newington",1.1,8.6,"Fabulous",347,"4.5","268","2019-10-25","2019-10-26",2,0,337606,4,"51.499014,-0.10621","177","11",1,1,0,1,1,1,1,0,0
"333","Hallam Hotel","12 Hallam Street Portland Place, London, England, W1W 6JF, United Kingdom, 866-573-4235","Marylebone",1.1,4.8,"",17,"2","142","2019-10-25","2019-10-26",2,0,7102880,2.5,"51.5195,-0.14294","25",NA,0,0,0,0,0,1,0,0,1
"334","Hallmark Hotel Croydon Aerodrome","680 Purley Way, Croydon, England, CR9 4LT, United Kingdom, 866-573-4235","Croydon",10,7.4,"Good",282,"3.5","167","2019-10-25","2019-10-26",2,0,204587,4,"51.357063,-0.116661","110","4",1,1,0,1,0,1,1,0,1
"335","Hampstead Britannia Hotel","Primrose Hill Road, Hampstead, London, England, NW3 3NA, United Kingdom, 866-573-4235","Hampstead",3,5.6,"",414,"2.5","157","2019-10-25","2019-10-26",2,0,128091,3,"51.544544,-0.162695","121","6",1,1,0,1,0,1,1,0,1
"336","Hampton by Hilton London Croydon","29-30 Dingwall Road, Croydon, England, CR0 2NB, United Kingdom, 866-573-4235","Croydon",9.1,8.2,"Very Good",527,"4","180","2019-10-25","2019-10-26",2,0,395639,3.5,"51.377823,-0.09579","120","11",0,1,1,1,1,1,1,0,1
"337","Hampton by Hilton London Docklands","Dockside Road, London, England, E16 2FQ, United Kingdom, 866-573-4235","Docklands",7.3,8.8,"Fabulous",779,"4","406","2019-10-25","2019-10-26",2,0,554926816,3.5,"51.50803,0.04122","209","7",0,1,1,1,1,1,1,0,1
"338","Hampton by Hilton London Waterloo","157 Waterloo Road, South Bank, London, England, SE1 8XA, United Kingdom, 866-573-4235","Newington",0.9,9,"Superb",2124,"4.5","327","2019-10-25","2019-10-26",2,0,448661,3,"51.501153,-0.108713","297","8",0,1,1,1,1,1,1,0,0
"339","Hanover Hotel Victoria","30 St. George's Drive, Victoria, London, England, SW1V 4BN, United Kingdom, 866-573-4235","Victoria",1.3,6.2,"Good",379,"3","135","2019-10-25","2019-10-26",2,0,286155,3,"51.490666,-0.143536","39","4",0,0,0,1,0,1,1,0,1
"340","Hard Rock Hotel London","Great Cumberland Pl, Marylebone, London, England, W1H 7DL, United Kingdom, 866-573-4235","City of Westminster",1.4,8,"Very Good",199,"3.5","237","2019-10-25","2019-10-26",2,0,922589184,4.5,"51.51394,-0.1592","900",NA,1,1,1,0,1,1,1,0,0
"341","Harlington apartments","1 Harlington Road East, Feltham, England, TW14 0AA, United Kingdom, 866-573-4235","Feltham",13,6.4,"Good",5,"1","64","2019-10-25","2019-10-26",2,0,742633792,3.5,"51.448854,-0.402977","2",NA,0,0,0,0,0,1,0,0,1
"342","Harmondsworth Hall Guest House Heathrow","Summerhouse Lane, Harmondsworth, West Drayton, England, UB7 0BG, United Kingdom, 866-573-4235","West Drayton",15,9,"Superb",246,"4","122","2019-10-25","2019-10-26",2,0,674827,3,"51.48799,-0.47886","6",NA,0,0,0,0,0,1,0,0,1
"343","Harrods Room","3 Beaufort Gardens, London, England, SW3 1PU, United Kingdom, 866-573-4235","Knightsbridge",1.7,8.2,"Very Good",12,"1","152","2019-10-25","2019-10-26",2,0,732842336,3,"51.49838,-0.16484","4",NA,0,0,0,0,0,1,0,0,0
"344","Hartley Hotel","365-367 Romford Road, Forest Gate, London, England, E7 8AA, United Kingdom, 866-573-4235","Forest Gate",7.2,5,"",91,"1.5","61","2019-10-25","2019-10-26",2,0,563571,2.5,"51.546682,0.027796","47",NA,0,0,0,0,0,1,0,0,1
"345","Haverstock Hotel","154 Haverstock Hill, London, England, NW3 2AY, United Kingdom, 866-573-4235","Belsize Park",3.2,8.2,"Very Good",124,"3.5","146","2019-10-25","2019-10-26",2,0,445572,3.5,"51.548925,-0.162124","19","3",1,0,0,0,1,1,1,0,0
"346","Hazlitt's Hotel","6 Frith Street, Soho Square, London, England, W1D 3JA, United Kingdom, 866-573-4235","Soho",0.5,9.2,"Superb",264,"4.5","759","2019-10-25","2019-10-26",2,0,198718,4,"51.514296,-0.132005","30","3",0,1,0,1,1,1,1,0,0
"347","Heathrow / Windsor Marriott Hotel","Ditton Road, Langley, Slough, England, SL3 8PT, United Kingdom, 866-573-4235","Slough",18,8.4,"Very Good",311,"4","185","2019-10-25","2019-10-26",2,0,141229,4,"51.492939,-0.547953","382","5",1,1,1,1,1,1,1,1,1
"348","Heathrow Airport Apartments (Peymans)","4 Nobel Drive, Harlington, Hayes, England, UB3 5EY, United Kingdom, 866-573-4235","Harlington",13,5.6,"",26,"2.5","80","2019-10-25","2019-10-26",2,0,980903648,3.5,"51.48143,-0.43023","45",NA,0,0,0,0,0,0,0,0,1
"349","Heathrow LHR Apartments","623 Sipson Road, West Drayton, England, UB7 0JE, United Kingdom, 866-573-4235","Harlington",14,8.4,"Very Good",40,"5","64","2019-10-25","2019-10-26",2,0,995222848,3.5,"51.482477,-0.448842","4",NA,0,1,0,0,0,1,1,0,1
"350","Heathrow Living Serviced Apartments by Ferndale","Poole Lane, Staines, England, TW19 7AN, United Kingdom, 866-573-4235","Staines",15,9,"Superb",11,NA,"106","2019-10-25","2019-10-26",2,0,731773632,4,"51.452814,-0.464065","7",NA,0,0,0,0,0,1,0,0,1
"351","Heathrow Lodge","556 Old Bath Road, Longford, West Drayton, England, UB7 0EF, United Kingdom, 866-573-4235","West Drayton",16,5.6,"",244,"2","37","2019-10-25","2019-10-26",2,0,450412,2,"51.479869,-0.491579","45","2",0,0,0,0,0,0,0,0,1
"352","Heeton Concept Hotel-Luma Hammersmith","28-36 Glenthorne Road, London, England, W6 0LS, United Kingdom, 866-573-4235","Hammersmith",4.4,8.4,"Very Good",401,"4","156","2019-10-25","2019-10-26",2,0,680664,3,"51.49452,-0.228","89",NA,0,0,0,0,1,1,1,0,0
"353","Hellenic Hotel London by Saba","77-79 Shepherds Bush Road, London, England, W6 7LR, United Kingdom, 866-573-4235","West Kensington",4.1,7.2,"Good",150,"3","87","2019-10-25","2019-10-26",2,0,601788032,3,"51.49871,-0.22198","30",NA,0,0,0,0,0,1,0,0,0
"354","Henley House Hotel","30 Barkston Gardens, Earls Court, Kensington, London, England, SW5 OEN, United Kingdom, 866-573-4235","Earl's Court",2.9,8.4,"Very Good",314,"4","180","2019-10-25","2019-10-26",2,0,286160,4,"51.492112,-0.191338","21","4",0,0,0,0,1,1,0,0,0
"355","Heston Hyde Hotel","North Hyde Lane, Hounslow, England, TW5 0EP, United Kingdom, 866-573-4235","Heston",11,7.8,"Good",567,"3.5","94","2019-10-25","2019-10-26",2,0,456581,4.5,"51.48744,-0.381007","303","3",1,1,1,1,1,1,1,1,1
"356","HFS Studio Next To Hydepark L10","Flat 10, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,NA,NA,NA,NA,"289","2019-10-25","2019-10-26",2,0,971656448,3,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"357","HFS Studio Next To Hydepark L11","Flat 11, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,5.4,"",3,NA,"258","2019-10-25","2019-10-26",2,0,971656352,3,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"358","HFS Studio Next To Hydepark L15","Flat 15, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,5,"",2,NA,"301","2019-10-25","2019-10-26",2,0,974985504,2.5,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"359","HFS Studio Next To Hydepark L17","Flat 17, 12 Leinster Gardens, London, England, W2 6DR, United Kingdom, 866-573-4235","Paddington",2.4,7,"Good",2,NA,"289","2019-10-25","2019-10-26",2,0,974985056,2.5,"51.51438,-0.1837",NA,NA,0,0,0,0,0,0,0,0,1
"360","Hilton Garden Inn London Heathrow Airport","Eastern Perimeter Rd, Hatton Cross, Heathrow, Hounslow, England, TW6 2SQ, United Kingdom, 866-573-4235","Hounslow",13,8.4,"Very Good",2237,"4","174","2019-10-25","2019-10-26",2,0,228148,4,"51.468289,-0.419995","364","7",1,1,1,1,1,1,1,0,1
"361","Hilton Garden Inn London Heathrow Terminal 2","Heathrow T2, Hounslow, England, TW6 1AH, United Kingdom, 866-573-4235","Hounslow",14,9,"Superb",124,"4.5","185","2019-10-25","2019-10-26",2,0,1059824800,3.5,"51.470118,-0.453582","369","14",1,1,1,1,1,1,1,0,0
"362","Hilton London Angel Islington","53 Upper Street, London, England, N1 0UY, United Kingdom, 866-573-4235","Angel",2.2,8.6,"Fabulous",502,"4","465","2019-10-25","2019-10-26",2,0,191798,4,"51.535218,-0.104307","188","4",1,1,0,0,1,1,1,0,1
"363","Hilton London Bankside","2-8 Great Suffolk Street, London, England, SE1 0UG, United Kingdom, 866-573-4235","London",1.2,9.4,"Exceptional",879,"4.5","456","2019-10-25","2019-10-26",2,0,540178,5,"51.505631,-0.100984","292","7",1,1,1,1,1,1,1,1,1
"364","Hilton London Canary Wharf","South Quay, Marsh Wall, London, England, E14 9SH, United Kingdom, 866-573-4235","Canary Wharf",4.7,9.2,"Superb",643,"4.5","506","2019-10-25","2019-10-26",2,0,234575,4,"51.501184,-0.019923","282","14",1,1,0,1,1,1,1,0,1
"365","Hilton London Croydon","101 Waddon Way, Croydon, England, CR9 4HH, United Kingdom, 866-573-4235","Croydon",10,7.2,"Good",375,"3.5","141","2019-10-25","2019-10-26",2,0,182608,4,"51.358124,-0.114973","168","4",1,1,1,1,1,1,0,0,1
